condition,expression
stim,3.3151019
stim,3.9035347
stim,2.8572528
stim,3.2720227
stim,3.933543
stim,3.3584125
stim,2.305109
stim,2.4803052
stim,4.37127
stim,3.43141
stim,3.1086311
stim,2.6393359
stim,4.4998055
stim,3.2971282
stim,3.2254272
stim,3.63227
stim,4.8244295
stim,3.8290694
stim,4.7142878
stim,3.5795305
stim,3.786538
stim,3.4496002
stim,3.1411312
stim,3.0316615
stim,3.9012709
stim,4.306771
stim,2.766167
stim,3.5645893
stim,4.218137
stim,4.398672
stim,2.0345666
stim,3.8066065
stim,3.0618289
stim,4.291931
stim,2.9338531
stim,4.118527
stim,2.7735267
stim,4.4459395
stim,3.9372096
stim,3.3658807
stim,3.5069828
stim,2.987913
stim,3.090222
stim,3.5307384
stim,3.7882245
stim,4.0144
stim,4.156769
stim,3.1429856
stim,3.833742
stim,4.1219535
stim,3.4656315
stim,2.9690242
stim,0.0
stim,3.92653
stim,2.9259667
stim,2.8216188
stim,2.8535218
stim,3.5238984
stim,2.7019117
stim,2.3644845
stim,3.5022137
stim,0.0
stim,3.568377
stim,3.8001144
stim,3.6744938
stim,3.5450587
stim,3.41931
stim,4.2507253
stim,3.6409676
stim,3.7542322
stim,3.9402366
stim,3.7386138
stim,3.2769845
stim,3.5711436
stim,2.930153
stim,3.0117862
stim,3.9344687
stim,3.8949602
stim,2.9201386
stim,3.2701945
stim,3.1731791
stim,3.8129408
stim,3.4306061
stim,4.6977096
stim,4.2944126
stim,3.439951
stim,4.118114
stim,4.564566
stim,4.147969
stim,3.6083915
stim,3.9024892
stim,3.5893703
stim,3.5768986
stim,4.080572
stim,4.7801843
stim,3.530381
stim,3.2963762
stim,3.7891746
stim,2.9807832
stim,3.1709893
stim,2.2783337
stim,3.2536004
stim,3.9901536
stim,4.203275
stim,3.7795427
stim,3.198069
stim,3.4153037
stim,4.0591664
stim,3.9151642
stim,3.3979166
stim,4.1696725
stim,3.475539
stim,3.1341178
stim,0.0
stim,3.1408665
stim,3.8519108
stim,3.542146
stim,3.083935
stim,3.3525915
stim,4.3666997
stim,2.1922622
stim,3.4510775
stim,2.0550659
stim,3.2535188
stim,3.8642323
stim,3.7668035
stim,3.0929296
stim,2.6822395
stim,3.3734093
stim,3.7809377
stim,2.1258566
stim,3.9704332
stim,4.4643583
stim,4.5790186
stim,4.027974
stim,4.487648
stim,2.981079
stim,2.7877178
stim,4.386356
stim,3.600564
stim,4.5827885
stim,3.8474112
stim,3.5029945
stim,3.964228
stim,3.518801
stim,3.3680203
stim,3.0072048
stim,2.582858
stim,3.9238608
stim,2.7554133
stim,2.605588
stim,3.88653
stim,3.3202283
stim,3.2004373
stim,3.4674814
stim,3.4795938
stim,3.2437847
stim,2.4802217
stim,3.9942658
stim,4.1784215
stim,2.7798843
stim,3.6748579
stim,4.480733
stim,3.6121418
stim,3.6915617
stim,3.7089007
stim,4.3124037
stim,2.9755902
stim,3.5192053
stim,3.398715
stim,3.5770395
stim,3.8157663
stim,3.6719782
stim,3.9400303
stim,3.988356
stim,3.109142
stim,3.956653
stim,3.662758
stim,3.2562287
stim,3.5216649
stim,3.1806643
stim,3.1522257
stim,2.423746
stim,4.0394306
stim,3.399664
stim,3.452557
stim,3.7029004
stim,3.4806104
stim,3.6318862
stim,4.221919
stim,4.448042
stim,4.1927485
stim,4.525654
stim,3.6892989
stim,3.8578274
stim,4.1152396
stim,4.3177447
stim,3.8043187
stim,4.188114
stim,3.275078
stim,3.7622225
stim,2.9063036
stim,3.833152
stim,4.1557837
stim,2.8928938
stim,3.845617
stim,3.2256203
stim,3.3553996
stim,3.1779754
stim,3.8840153
stim,2.975767
stim,3.8035386
stim,2.7693136
stim,3.6802123
stim,3.6043248
stim,2.8171709
stim,3.1629007
stim,0.0
stim,2.2670116
stim,3.1797805
stim,3.616813
stim,4.0590496
stim,3.5991213
stim,3.9394813
stim,4.4049554
stim,3.6184886
stim,4.109891
stim,3.714548
stim,1.654434
stim,3.5137308
stim,3.9709344
stim,3.5248573
stim,3.732623
stim,3.706352
stim,3.1861513
stim,3.6589124
stim,4.5793934
stim,4.426577
stim,3.7041416
stim,3.3279712
stim,3.5579422
stim,3.569047
stim,3.669099
stim,3.9826076
stim,3.3344734
stim,3.754945
stim,3.3979166
stim,4.4662285
stim,3.7657037
stim,3.3236618
stim,4.1812935
stim,4.0148697
stim,4.0583506
stim,2.6807609
stim,3.9715436
stim,3.559348
stim,3.7466602
stim,3.5766172
stim,1.9279557
stim,3.500654
stim,0.0
stim,3.671585
stim,3.5642717
stim,3.2308571
stim,4.1591177
stim,3.276167
stim,4.176296
stim,3.1527972
stim,2.6807609
stim,4.2562923
stim,2.2874265
stim,3.7243648
stim,3.6737213
stim,3.068649
stim,4.4701276
stim,3.3465865
stim,0.0
stim,4.2258635
stim,3.6460803
stim,4.210353
stim,4.1169734
stim,3.9006953
stim,3.730105
stim,4.0313787
stim,3.0929296
stim,4.0723944
stim,3.418392
stim,3.3480566
stim,3.229691
stim,4.0917034
stim,4.270658
stim,3.7631311
stim,3.5228608
stim,4.1908045
stim,3.0801306
stim,2.9513814
stim,3.9609742
stim,3.3575947
stim,3.877726
stim,3.80549
stim,4.348938
stim,3.3758314
stim,3.8109183
stim,2.8138494
stim,2.8955812
stim,3.6965542
stim,4.2783055
stim,3.8266869
stim,3.503255
stim,3.7801003
stim,3.5141823
stim,3.7164145
stim,2.756103
stim,2.4190707
stim,4.206599
stim,2.62141
stim,3.3883874
stim,3.5496202
stim,4.7029095
stim,3.0989757
stim,3.3504555
stim,3.7240357
stim,3.0256717
stim,3.486016
stim,4.423859
stim,4.3116474
stim,3.4885252
stim,3.0657198
stim,2.842802
stim,4.198311
stim,4.260244
stim,4.2962427
stim,3.8213325
stim,3.216096
stim,2.7215946
stim,3.6257248
stim,3.8973217
stim,4.7043138
stim,3.4314744
stim,3.4471436
stim,4.457162
stim,4.2616944
stim,2.6190474
stim,3.9463685
stim,3.8880517
stim,4.111436
stim,3.5285957
stim,3.1568809
stim,2.142939
stim,3.5445688
stim,2.2782025
stim,2.9666905
stim,4.5142508
stim,2.8113973
stim,3.4880126
stim,3.3703907
stim,4.3413024
stim,3.0569885
stim,3.6929832
stim,3.6095567
stim,3.2629168
stim,3.1130695
stim,1.5322216
stim,4.334854
stim,2.966982
stim,3.6740777
stim,3.7074592
stim,3.4430382
stim,3.7665284
stim,3.8678288
stim,4.666336
stim,4.8903356
stim,2.5054111
stim,3.488782
stim,3.7300327
stim,4.7104864
stim,4.2659
stim,3.6589737
stim,3.620993
stim,3.6226304
stim,1.6027516
stim,2.3609989
stim,2.1258566
stim,3.4993563
stim,3.360945
stim,3.5415258
stim,1.7855366
stim,2.9157236
stim,3.691457
stim,4.1264076
stim,3.8730018
stim,3.2135155
stim,4.087021
stim,0.0
stim,4.5731287
stim,3.4171078
stim,3.7355027
stim,3.8193073
stim,3.258898
stim,0.0
stim,3.7786717
stim,4.336389
stim,2.9682066
stim,3.5554826
stim,2.523684
stim,2.7189443
stim,4.368461
stim,3.7208471
stim,3.8834667
stim,2.9934173
stim,4.227265
stim,4.2286034
stim,4.098544
stim,2.9934173
stim,3.5880017
stim,4.119271
stim,3.9995105
stim,3.6066465
stim,3.5388947
stim,2.488029
stim,3.7129219
stim,3.222724
stim,3.4040825
stim,3.0747328
stim,2.3298538
stim,3.3308916
stim,4.0155606
stim,2.763379
stim,3.557293
stim,4.4605026
stim,4.3948083
stim,4.3370695
stim,3.7745028
stim,2.5815396
stim,4.126741
stim,3.2855985
stim,3.311021
stim,3.8001144
stim,0.0
stim,3.4349554
stim,4.8567476
stim,2.74964
stim,4.7595835
stim,3.9079645
stim,0.0
stim,3.9287667
stim,3.378315
stim,3.6176693
stim,2.6576407
stim,3.0027761
stim,3.320963
stim,4.5892744
stim,3.5312748
stim,3.2855422
stim,2.943
stim,4.4052315
stim,2.6776004
stim,2.254699
stim,3.337087
stim,3.8496583
stim,3.2946243
stim,4.1174536
stim,3.4417613
stim,3.681982
stim,3.3935812
stim,2.8123772
stim,2.8045666
stim,3.7124577
stim,2.3067355
stim,3.5436146
stim,3.1753745
stim,2.7656784
stim,4.475615
stim,3.8678288
stim,4.574711
stim,3.8734138
stim,2.6117065
stim,2.4557612
stim,3.4420865
stim,3.3052142
stim,3.122357
stim,2.9287157
stim,3.703123
stim,4.1020617
stim,4.4403567
stim,2.373705
stim,3.6080422
stim,3.272328
stim,3.4780712
stim,3.500654
stim,4.348629
stim,3.604159
stim,3.6218784
stim,3.5491512
stim,3.9340906
stim,3.4112806
stim,3.668535
stim,4.5130873
stim,4.667611
stim,3.300519
stim,4.033406
stim,3.9322028
stim,3.6022978
stim,2.8622952
stim,3.5150862
stim,3.7690067
stim,4.218158
stim,3.2181082
stim,3.6325688
stim,4.1822963
stim,3.9085197
stim,4.0317826
stim,3.8110728
stim,3.4843953
stim,3.1025212
stim,4.265777
stim,3.5114763
stim,3.76507
stim,3.2172453
stim,2.8317087
stim,2.845648
stim,3.830355
stim,3.1688046
stim,3.9583313
stim,3.1380484
stim,3.690985
stim,3.4820352
stim,4.1040707
stim,4.495649
stim,2.606169
stim,2.9061403
stim,3.3340385
stim,2.1267238
stim,3.531597
stim,3.2240744
stim,3.8524418
stim,4.018318
stim,3.8004806
stim,4.430353
stim,1.9793868
stim,3.7174826
stim,3.6352603
stim,3.7277255
stim,3.4498687
stim,4.2945957
stim,3.4860926
stim,4.163076
stim,2.3459196
stim,1.5265573
stim,3.9080215
stim,3.8907015
stim,3.9647353
stim,0.0
stim,3.8869348
stim,4.649496
stim,3.907623
stim,3.782934
stim,3.1479495
stim,3.5256572
stim,4.0972004
stim,3.6124759
stim,4.5549355
stim,4.3128695
stim,4.2001576
stim,4.981512
stim,2.6353202
stim,3.8114884
stim,2.85147
stim,4.1969275
stim,4.6126485
stim,4.252195
stim,3.604656
stim,2.85147
stim,2.6502724
stim,3.911542
stim,2.8087075
stim,2.8089519
stim,3.1086311
stim,3.2556958
stim,3.116155
stim,2.5175493
stim,3.5014572
stim,2.4204707
stim,3.9889162
stim,4.0049095
stim,4.1423373
stim,3.0392992
stim,4.5800037
stim,3.5188498
stim,3.6797469
stim,3.393537
stim,3.4281986
stim,3.6813433
stim,3.132089
stim,3.7469296
stim,3.3489397
stim,3.1724486
stim,4.328621
stim,3.8489835
stim,3.5011737
stim,3.7456508
stim,3.6081421
stim,3.4394577
stim,2.7390177
stim,4.479425
stim,0.0
stim,3.3142502
stim,3.773024
stim,2.904236
stim,3.52879
stim,2.8453426
stim,3.3849702
stim,4.70854
stim,3.596243
stim,2.952241
stim,3.3436532
stim,3.1731791
stim,3.6609101
stim,3.2004373
stim,3.605872
stim,3.5116262
stim,3.2691512
stim,3.55971
stim,3.3202283
stim,3.8998556
stim,3.6545625
stim,4.020139
stim,4.2880344
stim,3.1366427
stim,3.6198137
stim,3.500654
stim,3.2806914
stim,4.0424128
stim,3.3747406
stim,3.5125465
stim,3.839587
stim,3.6743898
stim,3.481628
stim,4.05382
stim,3.1225297
stim,2.1499438
stim,3.982138
stim,4.022214
stim,4.007608
stim,3.7698345
stim,4.8387113
stim,3.1873195
stim,3.6753263
stim,0.0
stim,3.8111928
stim,3.77537
stim,3.488782
stim,3.4400551
stim,4.241791
stim,3.9009542
stim,4.060099
stim,4.2542024
stim,3.226588
stim,2.35623
stim,3.7781496
stim,2.9107823
stim,3.917231
stim,3.3234468
stim,3.8040154
stim,3.365281
stim,3.7980964
stim,4.1069474
stim,2.963782
stim,2.5431674
stim,4.4017453
stim,3.8325624
stim,4.144144
stim,3.3923461
stim,3.613646
stim,3.4872441
stim,4.229724
stim,2.8920355
stim,3.0008292
stim,3.819938
stim,3.5818677
stim,3.2990522
stim,4.048964
stim,2.418139
stim,3.8398094
stim,1.9629009
stim,4.130566
stim,3.3468215
stim,3.612593
stim,3.2812192
stim,3.60944
stim,3.0589216
stim,3.450585
stim,3.6020086
stim,3.5992656
stim,4.129922
stim,3.0794706
stim,3.797838
stim,3.1693504
stim,3.2844288
stim,3.4268532
stim,2.431281
stim,3.2165747
stim,3.692135
stim,3.897164
stim,3.6541955
stim,3.2694988
stim,3.1511548
stim,3.0676718
stim,2.5725522
stim,2.9389234
stim,3.8576412
stim,4.741765
stim,3.9821382
stim,0.0
stim,2.8129659
stim,0.0
stim,3.319586
stim,4.6729765
stim,3.11994
stim,3.497439
stim,3.917231
stim,4.2368503
stim,3.7641022
stim,3.1493726
stim,3.9188418
stim,3.2993875
stim,2.7025607
stim,0.0
stim,2.3223517
stim,3.5270984
stim,3.1819913
stim,4.451709
stim,3.2992616
stim,3.3300471
stim,3.0210197
stim,3.315528
stim,3.9346309
stim,3.3785636
stim,3.5988333
stim,3.992524
stim,4.4908295
stim,4.3010902
stim,4.4649544
stim,0.0
stim,4.0735326
stim,3.2414207
stim,4.330948
stim,3.2291083
stim,4.2904596
stim,3.145535
stim,2.8294566
stim,3.3542564
stim,3.1770241
stim,3.6045566
stim,3.0844324
stim,3.283687
stim,4.013341
stim,2.9967542
stim,2.602111
stim,4.123746
stim,3.8066885
stim,4.3352294
stim,3.8333561
stim,3.579154
stim,2.5772214
stim,2.4327016
stim,3.5164738
stim,4.330509
stim,4.6155705
stim,3.7633023
stim,3.5438342
stim,4.0280566
stim,3.7438745
stim,2.978419
stim,3.476551
stim,3.9731414
stim,4.165341
stim,3.9023793
stim,3.666507
stim,3.7045097
stim,3.7804725
stim,3.9860196
stim,3.992249
stim,3.9198096
stim,3.322802
stim,4.1743364
stim,3.4725094
stim,3.3906121
stim,3.1740568
stim,4.0585732
stim,2.6050076
stim,2.9339373
stim,3.884482
stim,1.6398797
stim,2.8622952
stim,3.7009728
stim,4.0112686
stim,3.3276474
stim,2.6077974
stim,3.0944374
stim,3.4970248
stim,4.2712207
stim,3.33343
stim,2.5900514
stim,3.836253
stim,3.8179405
stim,4.083991
stim,3.2611063
stim,2.8045666
stim,3.6478214
stim,2.5980725
stim,3.4274297
stim,3.1114087
stim,2.911643
stim,2.968732
stim,3.8082283
stim,3.4965076
stim,3.5008273
stim,2.023663
stim,3.6109178
stim,3.2771206
stim,3.8963907
stim,3.6894891
stim,3.8356986
stim,3.618734
stim,2.8656726
stim,3.2965434
stim,3.320871
stim,2.8014133
stim,1.7330108
stim,4.2677083
stim,3.6779542
stim,3.9944243
stim,3.979559
stim,2.9787142
stim,3.1545146
stim,3.4475589
stim,4.065567
stim,4.5507264
stim,3.365656
stim,2.7981503
stim,3.402896
stim,3.7638736
stim,2.8507018
stim,2.8197627
stim,3.9106698
stim,3.5243247
stim,3.9713986
stim,3.9737232
stim,3.5049927
stim,3.222724
stim,3.8447957
stim,4.1493635
stim,3.444973
stim,3.1437817
stim,3.839587
stim,4.2663016
stim,1.5849353
stim,3.4119895
stim,3.7907598
stim,4.6273828
stim,4.274946
stim,3.125127
stim,3.680338
stim,2.7499142
stim,3.8731942
stim,3.8617337
stim,3.366208
stim,3.998714
stim,4.2211843
stim,4.761678
stim,3.9806635
stim,3.9051323
stim,4.320727
stim,4.0446243
stim,3.685376
stim,3.8886907
stim,2.9352024
stim,3.6862605
stim,3.544009
stim,4.2377343
stim,4.4333463
stim,4.0969234
stim,3.2169578
stim,2.9735625
stim,4.100698
stim,3.2348857
stim,3.9686744
stim,4.030557
stim,4.38658
stim,4.5455165
stim,3.3279712
stim,3.769181
stim,2.1239092
stim,3.3919494
stim,2.4407964
stim,3.4947507
stim,3.902855
stim,4.095263
stim,4.1576877
stim,3.5696056
stim,2.4562483
stim,3.0502548
stim,3.7008352
stim,3.2158089
stim,3.8006842
stim,2.7867646
stim,3.1895487
stim,3.6066465
stim,4.144144
stim,3.511521
stim,4.0001483
stim,3.134238
stim,3.3202283
stim,3.9009542
stim,4.4841933
stim,4.6555467
stim,3.9521368
stim,2.756103
stim,3.4555228
stim,3.5051916
stim,2.0580392
stim,3.8405695
stim,3.4153037
stim,2.9053237
stim,3.7477384
stim,4.343067
stim,2.8242238
stim,3.9949
stim,4.1214232
stim,0.0
stim,1.9858662
stim,2.9032853
stim,3.7527401
stim,2.6303265
stim,3.7223933
stim,2.3140957
stim,3.2544978
stim,4.0178394
stim,0.0
stim,3.792454
stim,0.0
stim,3.8657794
stim,4.483902
stim,3.4599895
stim,2.8638523
stim,3.1275578
stim,3.7835338
stim,3.764468
stim,4.2629266
stim,4.187073
stim,2.9813752
stim,3.8230329
stim,3.4176784
stim,3.5590467
stim,3.105062
stim,2.9036927
stim,3.6968098
stim,4.332017
stim,3.1405137
stim,2.839763
stim,2.071866
stim,2.8586721
stim,4.164522
stim,3.8952746
stim,3.6192832
stim,4.2342095
stim,3.841816
stim,2.5266798
stim,4.0870705
stim,3.9085796
stim,3.7163637
stim,4.310049
stim,4.171634
stim,5.148564
stim,3.5968702
stim,4.2247515
stim,3.8024206
stim,4.380719
stim,3.6815948
stim,2.9655259
stim,4.196007
stim,3.7773907
stim,3.451176
stim,4.1330767
stim,3.5549111
stim,2.711042
stim,2.9264681
stim,3.5083976
stim,4.2290688
stim,3.4720051
stim,3.202887
stim,3.4007142
stim,3.574087
stim,3.342775
stim,3.0294106
stim,3.1272101
stim,3.6490362
stim,3.3932722
stim,3.4291608
